University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 25A23,Development economics,ECON2262,Economic development
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DDRO 25A40,EU Competition Law,LLAW3123,Competition Law I
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 25A29,"Economic Outlook Assessment: Methods, Tools, and Debates for Economists & Policy Makers",ECONxxxx,Elective (advanced level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DSOC25A01,Economic Sociology,SOCIxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO2030A,Economic policies and politics: the case of Latin American markets,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1900A,Economics & ethics,BUSI2814,Business ethics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,N/A,Economics and society,ECONxxxx,Elective (advanced level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BEXP15A01,Economics of poverty,ECON2262,Economic development
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 25A31 ,Economics of the European Union,ECONXXXX,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 23A00,Economics: International Trade and Finance,FINAxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASPO 25A31,Elections and Voting Behaviour,POLIxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,CECO1295A	,Elective course: Mathematics for economists ,ECON2284,Mathematical methods in economics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,CECO1205A,Elective course: international finance,FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 25A12,Emerging economies and societies,ECON2252,Theory of International Trade
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DAFF2085A,Energy diplomacy,POLIxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BSPO1765	,European institutions and policies,EUST3010,European political and economic institutions and processes
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1930A,Evaluation of public policies,ECON2275,Political economy of public policy
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1830A	,"Finance, governance and regulation",FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1830A,"Finance, governance and regulation",FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO25A16,"Finance, governance and regulations",FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO27A03 + AMES27A00	,"Financial crises, regulation and growth – an economic history perspective +
Business and society – boundaries, frictions, and contemporary trends
",ECONxxxx,Elective (junior level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1965,"Financial crisis: causes, regulatory response and challenges",FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO1365A,Financial stability,FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO2075A,Financial stability,FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1710A,Firms in international trade,ECON0301,Theory of international trade
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LFRA 50D0,Francais A1,FREN1001,French I.1
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LFRA 51D0,Francais A2,FREN1002,French I.2
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LFRA52D0,Francais B1,FREN2002,French II.2
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LFRA52D0,Francais B1 plus,FREN1001,French I.1
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LFRA 52D0,French B1,FREN3001,French III.1
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,52102,French B2,FREN3001,French 3.1
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,Francais B2,French B2,FREN3002,French III.2
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LFRA 5105,French Basic User (A2),N/A,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LFRA 5310,French Independent User (B2),N/A,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,"58826
/58827",French as a Foreign Language A1,FREN1001,French I.1
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASPO25A13,French politics: understanding the stakes French political life,POLIxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DAFF25A69,Fundamentals of world politics,POLIXXXX,Elective (Advanced)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DAFF25A69,Fundamentals of world politics,POLIXXXX,Elective (Advanced)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DAFF25A57,Gender-based violence and displacement,POLIXXXX,Elective (Advanced)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO25A17,Global Economic History,ECONxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DHIS25A08,History of homesexuality in the West (19th - 20th Century),CLIT2058,History of sexuality
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,N/A,Intermediate Macroeconomics,ECON2220,Intermediate macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO25A00,"Intermediate Macroeconomics: Evidence, Theory And Policy",ECON2220,Intermediate macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1560A,Intermediate macroeconomics,ECON2220,Intermediate macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO250A00,Intermediate macroeconomics,ECON2220,Intermediate macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO25A14,International Economic negotiations,ECONxxxx,ECON Advanced Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 22A00,International Trade and Finance,FINAxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1935A,International economic organizations and trade,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1880A,International finance,FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 22A00	,International finance and trade,FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BDRO1710A,International financial regulation,FINAxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1835,International macroeconomics & finance,ECON2253,International macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1880A,"International macroeconomics, finance and trade",ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO25A00,International trade and finance,FINAxxxx,Elective (Advanced)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1540,International trade and globalization,ECON2252,Theory of international trade
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO25A12 ,International trade: theory and policy in times of trade wars,ECON2252,Theory of international trade
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,N/A,Introduction To Econometrics With R,ECON2280,Introductory Econometrics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ADRO 12A00,Introduction to Comparative Political Institutions and Constitutional Law,POLI2105,Introduction to comparative politics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1905A	,Introduction to Econometrics Using STATA,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT3907)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BMET 25A01	,Introduction to Econometrics with R,ECON2280,Introductory econometrics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 25A20	,Introduction to Environmental Economics,ECON3232,Environmental Economics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,KMPA 2895,Introduction to Microeconomics,ECON1210,Introductory microeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DSOC27A00,Introduction to Organizational Behavior,MGMT3405,Organizational behaviour
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASPO 13F00,Introduction to Political Sciences,POLI1003,Making sense of politics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASOC 12A00,Introduction to Sociology,SOCI1001,Introduction to sociology
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASOC 13F00,Introduction to Sociology,SOCI1001,Introduction to sociology
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ADRO12A00	,Introduction to comparative political institutions and constitutional law ,POLI2105,Introduction to comparative politics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1505A,Introduction to econometrics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3907 and STAT3614)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 12A00,Introduction to economics reasoning: principles of economics,ECONxxxx,Elective (Introductory level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO12A00,Introduction to economics reasoning: principles of microeconomics,ECON1210,Introductory microeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASPO 12A00	,Introduction to political science,POLI1003,Making sense of politics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASOC1220	,Introduction to sociology,SOCI1001,Introduction to sociology
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASOC14F00,Introduction to sociology,SOCI1001,Introduction to sociolory
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASOC 11F00,Introduction to sociology             ,SOCI1001,Introduction to sociology
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO1165A	,Introduction to the principle of microeconomics,ECON1210,Introductory microeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LJAP5005	,Japanese basic user (A1),JAPN1088,Japanese language I (Part 1)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DHIS 25A10,Laboratory of Modern Politics: France since the Revolution of 1789 to Our Day,POLIxxxx,Elective (advanced)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1620A,Law and economics,ECON2233,The economics of law
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO250A01,Law and economics,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DDRO25A13,Legal economic mechanisms,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO1110,Macroeconomics,ECON1220,Introductory macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO25A22	,"Macroeconomics: evidence, theory and policy",ECON2220,Intermediate macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,ASPO 25A22	,Major Controversies in International Relations,POLIxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DEDO1835,Management of banking and financial institutions,FINA0104,Management of commercial banks
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1835A,Management of banking and financial institutions,FINA2331,Management of commercial banks
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1835A,Management of banking and financial institutions,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 25A10,Marketing and Customer Relationship Management,MKTG2501,Introduction to Marketing
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 27A02	,"Marketing, Champagne and Luxury",MKTGxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,"BMAT17F02 + BSTA17F03
","Mathematics – intermediate level + Statistics – intermediate advanced level
",STAT1602,Business statistics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DSPO 25A46,Memory Politics: An Introduction to Memory Studies,POLIxxxx,Elective (Advanced)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 23A10,"Microeconomics: Information, Design and Institutions",ECON2210,Intermediate Microeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 22A10	,"Microeconomics: information, design and institutions",ECON2210,Intermediate Microeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO27A10	,"Microeconomics: information, design and institutions",ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 21F10,"Microeconomics: information, design and institutions",ECONxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1835,Money and banking,ECON3222,Monetary economics
